COTIL,Lógica de Programação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,169
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,170
COTIL,Matemática Básica,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,171
COTIL,Redação Técnica,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,172
COTIL,Sistemas Operacionais e Redes de Computadores,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,173
COTIL,Desenvolvimento de Aplicação Desktop,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,174
COTIL,Desenvolvimento para Sistemas Embarcados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,175
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,176
COTIL,Espanhol,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,177
COTIL,Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,178
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,179
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,180
COTIL,Inovação e Empreendedorismo,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,181
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,182
COTIL,Linguagem de Programação Multiplataforma,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,183
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,184
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,185
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1550,186
COTIL,Desenho Técnico,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,187
COTIL,Estática das Estruturas e Resistência dos Materiais I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,188
COTIL,Expressão Gráfica I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,189
COTIL,Gestão Ambiental,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,190
COTIL,Instalações Elétricas Prediais,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,191
COTIL,Instalações Hidrossanitárias Prediais,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,192
COTIL,Materiais de Construção Civil,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,193
COTIL,Mecânica dos Solos,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,194
